0,38,3
1,35,6
2,33,9
3,29,12
4,28,13
5,25,16
6,22,19
7,22,19
8,19,22
9,17,24
10,15,27
11,14,27
12,12,29
13,10,31
14,9,32
15,8,33
16,8,33
17,6,35
18,7,35
19,7,35
20,7,35
21,7,38
22,10,39
23,9,39
24,11,40
25,10,41
26,10,42
27,11,43
28,13,43
29,15,45
30,12,46
31,13,47
32,11,48
33,12,48
34,12,49
35,13,51
36,13,52
37,12,54
38,12,56
39,12,56
40,12,56
41,12,57
42,13,57
43,13,58
44,14,61
45,12,61
46,12,61
47,14,62
48,16,63
49,17,66
50,15,67
51,15,68
52,16,70
53,14,72
54,14,76
55,12,78
56,11,79
57,10,79
58,14,82
59,12,82
60,14,82
61,15,85
62,15,88
63,14,90
64,13,91
65,14,91
66,16,92
67,18,92
68,18,93
69,19,93
70,20,94
71,20,94
72,25,97
73,26,101
74,24,105
75,22,110
76,20,112
77,21,114
78,19,114
79,20,117
80,22,121
81,20,123
82,20,126
83,20,128
84,19,129
85,22,132
86,21,135
87,25,137
88,24,138
89,25,140
90,29,143
91,31,144
92,31,146
93,31,150
94,35,154
95,34,158
96,34,163
97,33,170
98,32,172
99,32,174
100,36,178
101,34,183
102,30,184
103,34,188
104,34,192
105,36,195
106,38,201
107,41,203
108,41,207
109,42,210
110,41,213
111,46,220
112,44,224
113,43,231
114,39,237
115,39,238
116,41,242
117,44,243
118,46,246
119,45,250
120,48,255
121,47,260
122,47,265
123,48,269
124,44,273
125,47,278
126,45,283
127,42,288
128,46,290
129,54,296
130,51,300
131,54,308
132,52,317
133,49,326
134,47,335
135,49,339
136,51,348
137,50,351
138,51,359
139,49,362
140,51,370
141,50,377
142,50,384
143,53,393
144,49,396
145,53,399
146,57,406
147,57,409
148,67,418
149,66,424
150,70,430
151,69,439
152,73,447
153,70,453
154,69,463
155,70,465
156,80,472
157,80,488
158,76,494
159,79,503
160,71,515
161,68,522
162,76,529
163,75,541
164,71,546
165,75,550
166,85,564
167,87,573
168,86,581
169,87,592
170,94,599
171,91,606
172,92,618
173,94,627
174,94,635
175,94,649
176,93,656
177,96,667
178,89,677
179,92,687
180,99,695
181,102,705
182,99,716
183,104,726
184,105,733
185,106,745
186,101,759
187,97,772
188,103,784
189,105,792
190,119,800
191,120,811
192,119,819
193,120,833
194,127,846
195,122,855
196,126,868
197,125,883
198,125,896
199,130,908
200,138,915
201,138,925
202,139,934
203,139,952
204,140,963
205,142,980
206,137,993
207,134,1004
208,147,1016
209,153,1027
210,154,1038
211,156,1052
212,155,1068
213,154,1086
214,153,1098
215,149,1110
216,157,1125
217,154,1140
218,150,1160
219,149,1173
220,154,1189
221,156,1208
222,160,1217
223,160,1231
224,167,1239
225,170,1258
226,164,1272
227,172,1282
228,177,1291
229,181,1308
230,179,1318
231,188,1332
232,181,1353
233,178,1377
234,177,1402
235,164,1425
236,165,1447
237,164,1463
238,165,1481
239,162,1497
240,165,1512
241,167,1526
242,167,1545
243,170,1561
244,172,1576
245,173,1592
246,181,1609
247,181,1630
248,175,1651
249,173,1665
250,174,1680
251,167,1698
252,164,1710
253,172,1718
254,174,1745
255,165,1757
256,165,1772
257,168,1785
258,165,1801
259,169,1814
260,174,1828
261,170,1845
262,176,1859
263,179,1876
264,183,1889
265,183,1908
266,182,1921
267,172,1938
268,182,1950
