0,37,4
1,34,7
2,31,10
3,28,13
4,26,15
5,24,17
6,22,19
7,20,21
8,19,22
9,18,23
10,17,24
11,17,24
12,18,24
13,19,24
14,20,25
15,19,25
16,18,26
17,17,29
18,16,30
19,15,31
20,14,33
21,14,34
22,15,35
23,16,36
24,18,39
25,17,42
26,16,44
27,15,45
28,16,47
29,17,51
30,15,51
31,16,52
32,19,55
33,21,58
34,19,60
35,19,63
36,21,68
37,20,68
38,25,71
39,22,72
40,22,73
41,25,78
42,23,80
43,23,83
44,21,86
45,24,86
46,30,87
47,31,90
48,28,93
49,27,98
50,27,103
51,30,103
52,31,105
53,34,106
54,41,107
55,45,109
56,48,112
57,49,114
58,52,118
59,49,126
60,46,134
61,42,137
62,41,141
63,39,147
64,39,153
65,35,158
66,38,159
67,40,163
68,46,165
69,49,169
70,49,174
71,50,176
72,52,184
73,55,190
74,57,193
75,59,201
76,59,206
77,62,216
78,58,224
79,58,227
80,59,229
81,66,238
82,67,245
83,68,252
84,72,259
85,71,272
86,74,275
87,73,283
88,71,289
89,78,296
90,81,302
91,80,311
92,80,319
93,79,331
94,76,342
95,76,354
96,76,362
97,80,369
98,86,378
99,83,383
100,91,390
101,93,398
102,95,403
103,105,413
104,102,426
105,101,435
106,100,446
107,102,457
108,100,464
109,101,479
110,100,492
111,103,501
112,111,510
113,123,525
114,127,531
115,134,548
116,134,561
117,125,574
118,128,584
119,130,599
120,131,609
121,131,621
122,131,641
123,135,652
124,143,660
125,142,676
126,137,691
127,139,705
128,143,719
129,143,738
130,138,754
131,144,766
132,141,786
133,139,803
134,139,817
135,139,839
136,142,854
137,142,867
138,143,880
139,140,897
140,147,905
141,152,921
142,148,937
143,143,953
144,151,966
145,161,980
146,167,995
147,175,1011
148,169,1029
149,174,1049
150,173,1063
151,173,1086
152,168,1104
153,166,1119
154,164,1135
155,169,1156
156,166,1175
157,158,1199
158,156,1217
159,155,1238
160,168,1258
161,163,1269
162,169,1289
163,173,1298
164,174,1319
165,170,1340
166,169,1358
167,178,1375
168,179,1392
169,184,1413
170,183,1435
171,180,1451
172,191,1464
173,198,1481
174,194,1501
175,189,1524
176,196,1544
177,197,1567
178,195,1597
179,192,1615
180,186,1635
181,193,1656
182,180,1682
183,176,1705
184,171,1724
185,175,1740
186,181,1765
187,178,1784
188,192,1801
189,187,1823
190,188,1839
191,194,1855
192,189,1881
193,189,1901
194,183,1917
195,184,1937
196,180,1959
197,182,1977
198,188,1989
199,189,2016
200,186,2030
201,194,2055
202,194,2069
203,193,2087
204,193,2107
205,187,2125
206,184,2146
207,184,2161
208,185,2185
209,182,2204
210,185,2221
211,187,2237
212,191,2255
213,208,2277
214,204,2296
215,203,2317
216,201,2339
217,196,2362
218,195,2385
219,195,2404
220,207,2421
221,207,2440
222,197,2459
223,197,2474
224,195,2499
225,200,2513
226,210,2530
227,213,2546
228,218,2564
229,219,2584
230,206,2606
231,208,2625
232,202,2649
233,204,2662
234,201,2686
235,203,2712
236,203,2734
237,199,2750
238,198,2771
239,197,2790
240,199,2810
241,201,2826
242,196,2848
243,199,2867
244,201,2888
245,208,2904
246,206,2923
247,210,2937
248,202,2958
249,200,2970
250,191,2995
251,195,3013
252,186,3029
253,198,3046
254,199,3063
255,199,3083
256,203,3096
257,188,3119
258,194,3132
259,191,3158
260,188,3176
261,199,3189
262,200,3210
263,202,3222
264,198,3237
265,192,3251
266,191,3264
267,189,3285
268,184,3307
269,185,3329
270,186,3348
271,185,3364
272,179,3390
273,169,3413
274,171,3429
275,170,3442
276,174,3467
277,177,3483
278,178,3505
279,170,3520
280,163,3540
281,175,3553
282,174,3574
283,183,3590
284,172,3617
285,165,3637
286,166,3653
287,170,3664
288,169,3683
289,165,3703
290,162,3717
291,169,3736
292,169,3767
293,168,3785
294,172,3804
295,171,3820
296,181,3842
297,174,3859
298,171,3875
299,174,3890
300,171,3908
301,175,3922
302,171,3941
303,167,3965
304,177,3976
305,179,3993
306,176,4015
307,168,4029
308,172,4043
309,170,4060
310,167,4081
311,158,4091
312,162,4106
313,166,4124
314,163,4143
315,153,4163
316,152,4178
317,151,4194
318,172,4204
319,173,4219
320,169,4240
321,161,4255
322,163,4269
323,162,4293
324,162,4315
325,154,4331
326,149,4345
327,151,4354
328,163,4366
329,168,4383
330,165,4395
331,171,4413
332,167,4427
333,168,4444
334,167,4465
335,172,4479
336,171,4503
337,167,4519
338,164,4529
339,172,4547
340,173,4555
341,172,4572
342,168,4587
343,170,4605
344,174,4621
345,169,4638
346,179,4654
347,167,4678
348,165,4689
349,168,4704
350,163,4722
351,154,4739
352,156,4751
353,165,4762
354,170,4776
355,162,4798
356,155,4816
357,151,4838
358,143,4852
359,148,4861
360,151,4873
361,152,4891
362,150,4906
363,154,4918
364,151,4934
365,157,4944
366,155,4959
367,152,4979
368,153,4996
369,153,5013
370,151,5032
371,152,5047
372,159,5056
373,153,5073
374,160,5088
375,160,5099
376,160,5110
377,153,5124
378,148,5139
379,154,5153
380,159,5167
381,163,5179
382,165,5196
383,159,5217
384,153,5236
385,151,5249
386,162,5260
387,153,5273
388,163,5287
389,163,5304
390,162,5317
391,154,5336
392,144,5350
393,146,5369
394,144,5387
395,143,5396
396,149,5409
397,149,5420
398,146,5434
399,148,5449
400,145,5466
401,133,5479
402,133,5489
403,139,5507
404,141,5518
405,149,5535
406,146,5551
407,134,5566
408,140,5578
409,141,5589
410,141,5604
411,144,5618
412,145,5635
413,141,5656
414,134,5668
415,140,5677
416,144,5687
417,142,5701
418,139,5719
419,127,5735
420,124,5748
421,123,5759
422,131,5766
423,137,5783
424,130,5797
425,128,5815
426,128,5829
427,129,5844
428,137,5855
429,135,5871
430,127,5887
431,129,5904
432,130,5912
433,134,5925
434,135,5939
435,133,5952
436,135,5963
437,136,5972
438,141,5986
439,142,6000
440,141,6013
441,137,6030
442,136,6050
443,133,6063
444,130,6075
445,128,6091
446,136,6104
447,132,6119
448,130,6130
449,126,6139
450,130,6150
451,131,6165
452,134,6176
453,132,6188
454,135,6200
455,131,6214
456,131,6223
457,135,6239
458,127,6248
459,127,6262
460,124,6274
461,129,6287
462,132,6297
463,133,6312
464,128,6325
465,130,6337
466,132,6355
467,131,6365
468,132,6373
469,139,6388
470,137,6394
471,134,6405
472,130,6424
473,132,6438
474,130,6454
475,134,6470
476,130,6488
477,133,6499
478,145,6510
479,142,6523
480,138,6540
481,136,6550
482,133,6562
483,131,6575
484,130,6590
485,131,6611
486,134,6621
487,129,6638
488,127,6651
489,132,6662
490,131,6669
491,134,6682
492,139,6689
493,145,6706
494,144,6723
495,140,6736
496,135,6758
497,131,6770
498,133,6777
499,144,6787
500,134,6804
501,137,6815
502,139,6827
503,137,6838
504,139,6848
505,137,6862
506,136,6872
507,124,6885
508,121,6898
509,121,6906
510,132,6916
511,133,6927
512,136,6937
513,124,6953
514,125,6963
515,123,6978
516,128,6991
517,136,7003
