0,38,3
1,34,7
2,31,10
3,29,12
4,28,13
5,25,16
6,25,16
7,24,17
8,23,18
9,22,19
10,20,21
11,20,23
12,15,27
13,13,30
14,10,32
15,9,33
16,8,34
17,8,35
18,5,37
19,5,37
20,4,38
21,4,38
22,6,38
23,5,40
24,4,41
25,5,41
26,7,41
27,8,41
28,8,43
29,7,43
30,7,43
31,7,43
32,7,43
33,7,43
34,7,45
35,5,46
36,4,46
37,5,48
38,3,48
39,3,48
40,3,48
41,6,49
42,5,49
43,7,51
44,5,51
45,7,53
46,6,53
47,7,53
48,11,56
49,10,59
50,8,60
51,7,60
52,8,60
53,9,60
54,9,61
55,11,65
56,8,67
57,6,67
58,7,68
59,8,68
60,10,69
61,9,70
62,8,71
63,9,73
64,9,75
65,7,76
66,6,76
67,9,77
68,9,77
69,13,78
70,13,79
71,12,79
72,14,81
73,14,82
74,15,83
75,14,84
76,15,84
77,15,85
78,16,85
79,19,88
80,19,89
81,18,91
82,17,92
83,16,92
84,19,94
85,18,97
86,15,101
87,15,103
88,13,106
89,12,106
90,15,108
91,15,112
92,12,115
93,9,118
94,10,120
95,10,123
96,10,124
97,10,125
98,12,126
99,16,127
100,19,129
101,19,132
102,18,135
103,16,138
104,15,139
105,15,139
106,16,141
107,17,145
108,17,147
109,18,148
110,21,151
111,20,153
112,26,155
113,30,157
114,31,159
115,32,163
116,30,166
117,27,169
118,28,172
119,26,175
120,25,179
121,22,180
122,22,185
123,20,187
124,19,190
125,19,193
126,20,194
127,22,197
128,23,198
129,28,203
130,30,208
131,27,211
132,25,215
133,23,217
134,25,219
135,29,224
136,27,230
137,27,232
138,26,233
139,27,236
140,28,240
141,32,243
142,34,248
143,30,252
144,34,254
145,37,259
146,37,266
147,36,269
148,40,271
149,41,274
150,45,278
151,47,282
152,46,287
153,44,289
154,41,295
155,45,298
156,45,302
157,45,306
158,45,310
159,49,315
160,54,321
161,50,326
162,52,331
163,46,337
164,47,338
165,47,340
166,49,345
167,46,356
168,40,359
169,40,361
170,45,362
171,48,372
172,47,373
173,50,379
174,50,384
175,52,387
176,55,390
177,54,400
178,50,406
179,49,409
180,51,417
181,57,421
182,56,426
183,54,427
184,58,432
185,56,439
186,54,442
187,55,446
188,56,451
189,57,460
190,59,467
191,62,472
192,64,481
193,63,486
194,65,494
195,61,500
196,60,508
197,64,515
198,63,520
199,63,529
200,59,534
201,54,542
202,58,550
203,58,560
204,56,569
205,54,574
206,56,578
207,60,589
208,53,592
209,58,598
210,63,602
211,66,609
212,67,612
213,64,622
214,59,627
215,66,630
216,69,642
217,68,647
218,71,654
219,70,663
220,69,672
221,69,676
222,75,684
223,75,693
224,71,700
225,73,702
226,81,707
227,76,712
228,78,716
229,84,722
230,84,732
231,84,738
232,91,748
233,91,760
234,86,771
235,86,782
236,89,792
237,91,804
238,84,817
239,89,830
240,85,840
241,81,848
242,89,858
243,86,863
244,88,873
245,90,882
246,93,887
247,101,898
248,99,907
249,104,914
250,99,923
251,103,932
252,101,944
253,95,949
254,104,953
255,105,961
256,110,981
257,101,993
258,104,1002
259,115,1019
260,110,1031
261,109,1038
262,109,1054
263,103,1061
264,105,1075
265,97,1089
266,94,1099
267,99,1109
268,100,1119
269,97,1128
270,107,1136
271,111,1150
272,116,1156
273,116,1164
274,124,1171
275,125,1182
276,123,1195
277,123,1206
278,125,1218
279,121,1231
280,116,1243
281,109,1252
282,114,1265
283,116,1271
284,122,1287
285,127,1297
286,137,1312
287,130,1322
288,136,1331
289,140,1337
290,140,1350
291,140,1367
292,126,1379
293,127,1385
294,133,1402
295,138,1415
296,143,1425
297,145,1440
298,147,1453
299,143,1469
300,144,1480
301,145,1499
302,150,1508
303,152,1526
304,145,1544
305,138,1559
306,139,1566
307,143,1577
308,149,1589
309,148,1608
310,146,1622
311,149,1634
312,162,1650
313,156,1663
314,164,1680
315,158,1694
316,162,1709
317,160,1721
318,166,1739
319,159,1756
320,158,1768
321,162,1788
322,159,1804
323,157,1816
324,152,1832
325,147,1850
326,143,1863
327,149,1876
328,156,1888
329,156,1902
330,154,1917
331,158,1932
332,158,1944
333,163,1957
334,158,1977
335,155,1996
336,151,2003
337,158,2018
338,158,2027
339,159,2038
340,160,2056
341,156,2072
342,151,2083
343,153,2099
344,145,2121
345,138,2140
346,136,2155
347,136,2173
348,133,2188
349,150,2201
350,153,2217
351,154,2228
352,151,2243
353,153,2254
354,152,2269
355,145,2280
356,143,2296
357,135,2311
358,127,2328
359,123,2344
360,124,2358
361,125,2373
362,124,2383
363,126,2394
364,126,2414
365,123,2424
366,124,2444
367,119,2457
368,120,2470
369,117,2484
370,121,2499
371,117,2512
372,119,2523
373,124,2536
374,125,2546
375,135,2556
376,139,2566
377,146,2575
378,148,2592
379,144,2609
380,139,2622
381,146,2635
382,143,2653
383,135,2666
384,136,2681
385,139,2701
386,132,2714
387,145,2725
388,139,2745
389,139,2759
390,140,2773
391,139,2786
392,141,2794
393,144,2805
394,143,2822
395,135,2835
396,144,2849
397,146,2860
398,146,2875
399,142,2892
400,135,2902
401,136,2913
402,142,2928
403,146,2940
404,150,2953
405,145,2968
406,142,2978
407,147,2999
408,153,3010
